,Date,WFC
170,2015-11-02,0.01180592163449396
171,2015-11-03,0.004572055596196049
172,2015-11-04,0.0003665872366827963
173,2015-11-05,0.009383680198111461
174,2015-11-06,-0.0033904888759726695
175,2015-11-09,-0.010877335560722642
176,2015-11-10,0.011030759693142073
177,2015-11-11,-0.0058792445059817535
178,2015-11-12,-0.006304070605187382
179,2015-11-13,-0.008178844056706703
180,2015-11-16,0.014500734214390718
181,2015-11-17,-0.006687203806715875
182,2015-11-18,0.011078768414842562
183,2015-11-19,0.0035861753630984454
184,2015-11-20,-0.007820796580902878
185,2015-11-23,-0.005366797661295276
186,2015-11-24,0.0025389917036449973
187,2015-11-25,-0.00432740721830882
188,2015-11-27,0.0009034875316226902
189,2015-11-30,-0.006491182951517976
190,2015-12-01,0.0036029725672121317
191,2015-12-02,-0.012903172274250387
192,2015-12-03,-0.01686921790551028
193,2015-12-04,0.02184284140969168
194,2015-12-07,-0.0005410820461482168
195,2015-12-08,-0.010549254274281489
196,2015-12-09,0.0
197,2015-12-10,0.0016589861751152703
198,2015-12-11,-0.0026192702971137563
199,2015-12-14,-0.002250543885971492
200,2015-12-15,0.020063123906255777
201,2015-12-16,0.011592084977215738
202,2015-12-17,-0.011406166255459406
203,2015-12-18,-0.021999981818181878
204,2015-12-21,-0.005156519431980037
205,2015-12-22,-0.00036793597557133043
206,2015-12-23,0.008058663298852086
207,2015-12-24,-0.0027287792845410927
208,2015-12-28,0.0023831531142649524
209,2015-12-29,0.0032661948236945185
210,2015-12-30,-0.0068753573367106935
211,2015-12-31,-0.002751733727820099
212,2016-01-04,-0.00339046901488052
213,2016-01-05,-0.0007557339882863522
214,2016-01-06,-0.0046047199655548715
215,2016-01-07,-0.011958361574529024
216,2016-01-08,-0.02440940992931909
217,2016-01-11,-0.0017935432443203728
218,2016-01-12,0.00943396207873496
219,2016-01-13,-0.038662284941040015
220,2016-01-14,0.01118204827547736
221,2016-01-15,0.004733484256019693
222,2016-01-19,-0.021116771573603994
223,2016-01-20,0.012478849671718552
224,2016-01-21,-0.0004164272416494012
225,2016-01-22,-0.00020393636964980216
226,2016-01-25,-0.02555714577795952
227,2016-01-26,0.01068058638743462
228,2016-01-27,0.0055900829314717085
229,2016-01-28,-0.003665987929368138
230,2016-01-29,0.01907078476220766
231,2016-02-01,-0.0035913807580083895
232,2016-02-02,-0.008729111194848255
233,2016-02-03,-0.017543921206523833
234,2016-02-04,0.01793244650074064
235,2016-02-05,-0.010134374772880083
236,2016-02-08,-0.012948439546838409
237,2016-02-09,0.018417013408967113
238,2016-02-10,-0.015145114864651995
239,2016-02-11,0.005119074115290383
240,2016-02-12,0.029373412301423162
241,2016-02-16,0.0039542768773001905
242,2016-02-17,-0.010688612099132095
243,2016-02-18,-0.007485963817841682
244,2016-02-19,0.014556919217007686
245,2016-02-22,0.02287375753794961
246,2016-02-23,-0.015756108364152015
247,2016-02-24,0.005703443177017184
248,2016-02-25,0.000838419636101787
249,2016-02-26,-0.0012466444785654534
250,2016-02-29,-0.023110577204051096
251,2016-03-01,0.03351722599739555
252,2016-03-02,0.014946764946764881
253,2016-03-03,0.00282085426514505
254,2016-03-04,0.0019996601479566915
255,2016-03-07,0.006027727546714831
256,2016-03-08,-0.011288086851681322
257,2016-03-09,-0.011948156906679759
258,2016-03-10,-0.008786289513410027
259,2016-03-11,0.019340411631523044
260,2016-03-14,-0.0018010806123458633
261,2016-03-15,0.013793124012030856
262,2016-03-16,-0.004221085427135746
263,2016-03-17,0.006069188751770122
264,2016-03-18,0.0019825932193217603
265,2016-03-21,0.0033662970297029635
266,2016-03-22,0.003186616275375679
267,2016-03-23,-0.00836990833001189
268,2016-03-24,-0.002447939616483119
269,2016-03-28,-0.00693311568244047
270,2016-03-29,-0.011723570788226473
271,2016-03-30,0.005165289042756651
272,2016-03-31,-0.004938210079761782
273,2016-04-01,0.004561496993572537
274,2016-04-04,0.001652251204140908
275,2016-04-05,-0.011855323966084637
276,2016-04-06,0.014560097374131558
277,2016-04-07,-0.016348753224664784
278,2016-04-08,-0.005913368781979655
279,2016-04-11,-0.0016981956761155737
280,2016-04-12,0.013364467826993378
281,2016-04-13,0.015324041927437524
282,2016-04-14,0.010144969154140085
283,2016-04-15,-0.007610016610654393
284,2016-04-18,0.012227979274611469
285,2016-04-19,0.017751541226343183
286,2016-04-20,0.009403781512605111
287,2016-04-21,-0.009891197030488566
288,2016-04-22,0.011388611616156083
289,2016-04-25,0.003975293103254029
290,2016-04-26,0.008117204835367377
291,2016-04-27,0.001179496779624465
292,2016-04-28,-0.0019797664612856737
293,2016-04-29,-0.009512465507579707
294,2016-05-02,0.006165493360491253
295,2016-05-03,0.00280784190116649
296,2016-05-04,-0.0024460252253154153
297,2016-05-05,-0.0002042474942975816
298,2016-05-06,0.006364216923921508
299,2016-05-09,-0.002855956752346044
300,2016-05-10,0.008163306122448992
301,2016-05-11,-0.005672589026082001
302,2016-05-12,-0.0028374341305229646
303,2016-05-13,-0.017515194196138305
304,2016-05-16,0.003117227828703886
305,2016-05-17,-0.01080182822604552
306,2016-05-18,0.02034400167785237
307,2016-05-19,-0.0012386044846945644
308,2016-05-20,0.0026738174141056653
309,2016-05-23,-0.0012304553416922358
310,2016-05-24,0.0030581448126023535
311,2016-05-25,0.01855582821477094
312,2016-05-26,0.0005938044338875011
313,2016-05-27,0.004940711657735639
314,2016-05-31,-0.005880027440219515
315,2016-06-01,0.014723478500735255
316,2016-06-02,0.0029435243905713876
317,2016-06-03,0.0003986645564546485
318,2016-06-06,0.0049761144515878
319,2016-06-07,-0.009067612852355486
320,2016-06-08,-0.004975124378109453
321,2016-06-09,-0.010271963332448557
322,2016-06-10,-0.0030934624420100774
323,2016-06-13,-0.0033243298706766406
324,2016-06-14,-0.02047638904144605
325,2016-06-15,-0.010366003807912133
326,2016-06-16,0.008177253966488959
327,2016-06-17,-0.005336179523422819
328,2016-06-20,-0.01179199781882505
329,2016-06-21,-0.0012687883005119782
330,2016-06-22,-0.003817624440397631
331,2016-06-23,0.005667527406958877
332,2016-06-24,-0.0010926355372655322
333,2016-06-27,-0.00420360610169007
334,2016-06-28,0.004576138692005556
335,2016-06-29,0.007291443120492393
336,2016-06-30,0.0019051650336510022
337,2016-07-01,-0.0010620857662666156
338,2016-07-05,-0.010492547955191627
339,2016-07-06,0.016561408074992495
340,2016-07-07,0.004722992497939337
341,2016-07-08,0.007165437151413259
342,2016-07-11,-0.0004157172730027767
343,2016-07-12,-0.0014456836615317557
344,2016-07-13,-0.0008280066067478787
345,2016-07-14,-0.002242609627780001
346,2016-07-15,-0.023336725622793188
347,2016-07-18,0.00983053733882994
348,2016-07-19,0.006031551329802349
349,2016-07-20,0.0004116279069766103
350,2016-07-21,-0.007194305973512621
351,2016-07-22,0.0
352,2016-07-25,-0.002487624274974055
353,2016-07-26,-0.0012491776233431342
354,2016-07-27,0.0010427319907667923
355,2016-07-28,0.00396332924412451
356,2016-07-29,0.0004171011383295514
357,2016-08-01,-0.003543122134222533
358,2016-08-02,0.0008392992026857686
359,2016-08-03,0.005070737161599949
360,2016-08-04,0.005042059035380716
361,2016-08-05,0.005992994544182499
362,2016-08-08,0.0026650472051055196
363,2016-08-09,-0.0018359853121175725
364,2016-08-10,-0.01310938140106515
365,2016-08-11,0.00020738129794733708
366,2016-08-12,-0.0031216858089840763
367,2016-08-15,0.0045785849027801945
368,2016-08-16,0.0058139327242525685
369,2016-08-17,0.0049617946033035255
370,2016-08-18,0.0006185360824741558
371,2016-08-19,0.004335322137393116
372,2016-08-22,-0.00020555099106813425
373,2016-08-23,-0.0047285979590584795
374,2016-08-24,0.002680432989690722
375,2016-08-25,-0.0049361991965487274
376,2016-08-26,-0.001441004469287533
377,2016-08-29,0.016615405128205123
378,2016-08-30,0.017896621757490513
379,2016-08-31,0.0019723471011371253
380,2016-09-01,-0.009622899042533347
381,2016-09-02,0.001982120872505025
382,2016-09-06,-0.011273714175757291
383,2016-09-07,-0.00040170716204632125
384,2016-09-08,0.0018068861311607057
385,2016-09-09,-0.015558718304355566
386,2016-09-12,0.0035146165704902465
387,2016-09-13,-0.017573222124962727
388,2016-09-14,-0.011894689384252729
389,2016-09-15,0.0006505420782858358
390,2016-09-16,-0.005908118032645133
391,2016-09-19,0.008548860336450316
392,2016-09-20,-0.0125132762454602
393,2016-09-21,-0.014620426343600416
394,2016-09-22,-0.0024001962731748715
395,2016-09-23,0.005274769230769164
396,2016-09-26,-0.01080004432003624
397,2016-09-27,0.006697901167718367
398,2016-09-28,-0.0011022927446583865
399,2016-09-29,-0.018145607836813633
400,2016-09-30,-0.0011279719770823334
401,2016-10-03,-0.0065729149268566305
402,2016-10-04,0.002980307266857114
403,2016-10-05,0.02646588973461595
404,2016-10-06,0.0
405,2016-10-07,0.0028761282549529155
406,2016-10-10,-0.0010940699979415686
407,2016-10-11,-0.0076418778961108574
408,2016-10-12,-0.004174862851015787
409,2016-10-13,-0.010831166629921833
410,2016-10-14,-0.010183728589051437
411,2016-10-17,-0.0008980915828896507
412,2016-10-18,0.004469296089385482
413,2016-10-19,0.008916562440558265
414,2016-10-20,-0.0008895040940738188
415,2016-10-21,0.007822932149176178
416,2016-10-24,0.0015401319793150897
417,2016-10-25,0.005498130514666142
418,2016-10-26,0.015178244944527984
419,2016-10-27,-0.00021538131044303492
420,2016-10-28,-0.0073008374490015765
421,2016-10-31,-0.008405258258393989
422,2016-11-01,-0.0028186687514889803
423,2016-11-02,-0.003085037393454511
424,2016-11-03,0.0002205603255875228
425,2016-11-04,-0.016754915856373055
426,2016-11-07,0.003980561610336921
427,2016-11-08,0.007968149623727244
428,2016-11-09,0.03582991427455575
429,2016-11-10,0.05518089106887391
430,2016-11-11,0.01252691329027194
431,2016-11-14,0.025236004623386765
432,2016-11-15,0.004009144635182488
433,2016-11-16,-0.002123981422591533
434,2016-11-17,0.021405001389472565
435,2016-11-18,0.007054318263978679
436,2016-11-21,-0.013812658990072231
437,2016-11-22,-0.004005321380888733
438,2016-11-23,-0.005529094270179399
439,2016-11-25,0.004198415870289458
440,2016-11-28,-0.010360648702238072
441,2016-11-29,0.005818463812675201
442,2016-11-30,0.00838410823170737
443,2016-12-01,0.02277430787174281
444,2016-12-02,-0.012168141144242521
445,2016-12-05,0.00834871954179146
446,2016-12-06,0.020201983100055394
447,2016-12-07,0.031143114872063216
448,2016-12-08,0.0
449,2016-12-09,0.0040414514145142594
450,2016-12-12,-0.012743380530973512
451,2016-12-13,-0.00017901522574801084
452,2016-12-14,-0.000730745314916076
453,2016-12-15,0.0003625339990043248
454,2016-12-16,-0.0027032257090204024
455,2016-12-19,0.0007249184487133695
456,2016-12-20,0.01135743624738705
457,2016-12-21,-0.00677484400071314
458,2016-12-22,-0.00017930416712000347
459,2016-12-23,0.0032269631270521685
460,2016-12-27,0.0008944364617375091
461,2016-12-28,-0.011789924973204656
462,2016-12-29,-0.006341710569699355
463,2016-12-30,0.00400805254159312
464,2017-01-03,0.0059278248941198155
465,2017-01-04,-0.00195870726495721
466,2017-01-05,-0.005586628019944876
467,2017-01-06,-0.003981125732216031
468,2017-01-09,-0.00804678127286033
469,2017-01-10,0.0049678198700209815
470,2017-01-11,0.003663022112198618
471,2017-01-12,-0.002744775745845364
472,2017-01-13,0.003629105359660633
473,2017-01-17,-0.018613139025787265
474,2017-01-18,0.009111212516013743
475,2017-01-19,0.0062684363470341216
476,2017-01-20,0.005844748858447494
477,2017-01-23,-0.008407951168121998
478,2017-01-24,0.0062545988547719755
479,2017-01-25,0.02239071826668981
480,2017-01-26,0.010068874579246215
481,2017-01-27,-0.007715220194901164
482,2017-01-30,-0.0007127049307324402
483,2017-01-31,0.00625226866738127
484,2017-02-01,-0.011142571433629796
485,2017-02-02,0.0032391578189670633
486,2017-02-03,0.006856522382972586
487,2017-02-06,-0.009285265967580041
488,2017-02-07,-0.009145286508172827
489,2017-02-08,-0.010318413277324615
490,2017-02-09,0.019773485173944123
491,2017-02-10,-0.002806015433181449
492,2017-02-13,0.00017525845452952632
493,2017-02-14,0.014878329863848539
494,2017-02-15,0.007745284259734403
495,2017-02-16,-0.004112439956949229
496,2017-02-17,0.00885720705601926
497,2017-02-21,0.0
498,2017-02-22,0.006206913793103395
499,2017-02-23,0.0010269039876775153
500,2017-02-24,0.001906412445296135
501,2017-02-27,0.004324511255414093
502,2017-02-28,-0.0018968959511330404
503,2017-03-01,0.010488901869583796
504,2017-03-02,-0.01789896316324785
505,2017-03-03,0.0006797111530913515
506,2017-03-06,0.0011957635600313755
507,2017-03-07,-0.0022249015916481264
508,2017-03-08,-0.012553044740406314
509,2017-03-09,0.004277159892606332
510,2017-03-10,-0.002204170905391616
511,2017-03-13,-0.0022097738497442176
512,2017-03-14,0.004616105159305793
513,2017-03-15,-0.003225857275862185
514,2017-03-16,0.00781513748190394
515,2017-03-17,-0.011790483607722484
516,2017-03-20,-0.014366341467994901
517,2017-03-21,-0.03590543759709995
518,2017-03-22,-0.0036016028021177565
519,2017-03-23,0.00036212203512589404
520,2017-03-24,0.005945981981981988
521,2017-03-27,0.013911733225119346
522,2017-03-28,0.011020795339504872
523,2017-03-29,-0.004826617891072908
524,2017-03-30,0.010057507183907997
525,2017-03-31,-0.006426276329882301
526,2017-04-03,-0.003770179465526462
527,2017-04-04,-0.001808282130348671
528,2017-04-05,-0.01451874861948828
529,2017-04-06,0.00764327556609143
530,2017-04-07,-0.0018201492868610508
531,2017-04-10,-0.008183323943141524
532,2017-04-11,-0.0012907984510418641
533,2017-04-12,-0.015384652170812755
534,2017-04-13,-0.008687278159986071
535,2017-04-17,0.020914059274091006
536,2017-04-18,0.0017188693331003453
537,2017-04-19,-0.013804821977972342
538,2017-04-20,0.014795124909045365
539,2017-04-21,-0.007304720121834111
540,2017-04-24,-0.009233610000605356
541,2017-04-25,0.004233369989568552
542,2017-04-26,-0.0010988461940969804
543,2017-04-27,-0.0018335533217169612
544,2017-04-28,-0.009018994698362
545,2017-05-01,0.0066543625380541425
546,2017-05-02,0.0014690048011200521
547,2017-05-03,0.015552676006394154
548,2017-05-04,-0.0016283698208793813
549,2017-05-05,-0.0025339185520362553
550,2017-05-08,-0.0014513425517297877
551,2017-05-09,-0.008342383176321844
552,2017-05-10,0.005327962520668817
553,2017-05-11,-0.009948360537000003
554,2017-05-12,-0.0052532646388979585
555,2017-05-15,0.004900094140593788
556,2017-05-16,-0.0026217976546142746
557,2017-05-17,-0.01915125869888328
558,2017-05-18,0.0013381762313481945
559,2017-05-19,0.009320924481643513
560,2017-05-22,-0.004880833489769101
561,2017-05-23,0.0071684779161847925
562,2017-05-24,-0.007478070387808054
563,2017-05-25,-0.008826309859154995
564,2017-05-26,-0.00418014432490707
565,2017-05-30,0.0
566,2017-05-31,-0.020869251388091016
567,2017-06-01,0.010673452564980718
568,2017-06-02,0.0027095607783843944
569,2017-06-05,0.0001934248732048915
570,2017-06-06,0.009547954014029608
571,2017-06-07,0.004822530864197531
572,2017-06-08,0.009022864273372937
573,2017-06-09,0.017782784377926946
574,2017-06-12,0.002037791774731503
575,2017-06-13,0.001839981668444605
576,2017-06-14,0.00813457200961348
577,2017-06-15,-0.0025906550223786266
578,2017-06-16,-0.000741720749119166
579,2017-06-19,-0.0012888786358152121
580,2017-06-20,-0.011098815924920097
581,2017-06-21,-0.009164035736599416
582,2017-06-22,-0.005871155414226481
583,2017-06-23,-0.004743832927061994
584,2017-06-26,0.0032240091029775036
585,2017-06-27,0.002640513013956874
586,2017-06-28,0.013430348565000092
587,2017-06-29,0.00233597475881485
588,2017-06-30,-0.011065482974575816
589,2017-07-03,-0.0005375739018532394
590,2017-07-05,-0.0033947113919116575
591,2017-07-06,-0.007502661664880264
592,2017-07-07,-0.0007170491344038859
593,2017-07-10,0.0010805150563753271
594,2017-07-11,-0.01113904060366511
595,2017-07-12,0.004369160750045511
596,2017-07-13,0.006152732759780344
597,2017-07-14,0.012520732599507726
598,2017-07-17,-0.0034608924057962192
599,2017-07-18,0.009022242514781025
600,2017-07-19,0.0025547445721668823
601,2017-07-20,-0.001455567712073709
602,2017-07-21,-0.004776814256843654
603,2017-07-24,0.003142366105078299
604,2017-07-25,0.001090927272727268
605,2017-07-26,-0.007411424439624072
606,2017-07-27,-0.002734268998646091
607,2017-07-28,-0.018416206600666788
608,2017-07-31,0.00973420103834524
609,2017-08-01,-0.0027659598008481752
610,2017-08-02,0.0014941725533401343
611,2017-08-03,-0.001869121495327091
612,2017-08-04,-0.015464841269418274
613,2017-08-07,-0.0036032429357102267
614,2017-08-08,0.007454109327217184
615,2017-08-09,0.009755202940994702
616,2017-08-10,-0.00839851132656068
617,2017-08-11,0.002122265015540611
618,2017-08-14,0.0089746230470618
619,2017-08-15,-0.006579003635733032
620,2017-08-16,-0.006036578231902645
621,2017-08-17,-0.01276923932210338
622,2017-08-18,0.0009684098204840182
623,2017-08-21,0.0015461537863876262
624,2017-08-22,0.0051973050010144005
625,2017-08-23,0.0038587110222375876
626,2017-08-24,-0.0005748036132363915
627,2017-08-25,-0.009565716472163765
628,2017-08-28,-0.006159768890091076
629,2017-08-29,0.004100742122646717
630,2017-08-30,-0.0019432180711858634
631,2017-08-31,0.0013725490196078488
632,2017-09-01,-0.0017626321628939315
633,2017-09-05,-0.010468160962509179
634,2017-09-06,-0.007363164179104477
635,2017-09-07,-0.005206227577217223
636,2017-09-08,-0.0006046966215541208
637,2017-09-11,0.013199999999999932
638,2017-09-12,0.01415933192367089
639,2017-09-13,0.0013621327371498933
640,2017-09-14,-0.004850601380469511
641,2017-09-15,0.00741031605714345
642,2017-09-18,0.020127753827279105
643,2017-09-19,0.01213960523255668
644,2017-09-20,0.0067428545934229535
645,2017-09-21,0.009523847049931786
646,2017-09-22,0.00612021536054212
647,2017-09-25,-0.0007398002589236865
648,2017-09-26,-0.005545268227181814
649,2017-09-27,-0.004773306319564783
650,2017-09-28,-0.0007368023441369364
651,2017-09-29,0.016589898617511534
652,2017-10-02,0.005620032632342402
653,2017-10-03,0.004518344315259559
654,2017-10-04,-0.006328005671162371
655,2017-10-05,0.007090890909090966
656,2017-10-06,0.001802487382840726
657,2017-10-09,-0.00862998936767325
658,2017-10-10,0.004334513352618932
659,2017-10-11,0.003968272077349719
660,2017-10-12,-0.008619141831911271
661,2017-10-13,0.0037389604135741727
662,2017-10-16,0.0027958433254112285
663,2017-10-17,-0.014635068543905089
664,2017-10-18,0.0
665,2017-10-19,0.012050442250980247
666,2017-10-20,0.013097196330883463
667,2017-10-23,0.002922374429223682
668,2017-10-24,0.007636327272727266
669,2017-10-25,-0.004325139508915443
670,2017-10-26,0.00306578894380903
671,2017-10-27,0.011587887017925097
672,2017-10-30,0.007213651808590573
673,2017-10-31,0.0033958533798775586
674,2017-11-01,-0.0019531427556817634
675,2017-11-02,0.012186398067856546
676,2017-11-03,0.001777742222222211
677,2017-11-06,0.0014260606569005644
678,2017-11-07,-0.019939452374557676
679,2017-11-08,-0.009854033026533388
680,2017-11-09,0.0018552503949814207
681,2017-11-10,-0.00388743058126626
682,2017-11-13,0.0037369394618834138
683,2017-11-14,0.00971601270553052
684,2017-11-15,0.0022375349200534226
685,2017-11-16,0.012048136940720336
686,2017-11-17,-0.0011067515422754895
687,2017-11-20,-0.0012934220490284983
688,2017-11-21,0.008136057391418048
689,2017-11-22,-0.00734480366038941
690,2017-11-24,-0.0018453405027742636
691,2017-11-27,-0.0012957978526472195
692,2017-11-28,0.031557472276916146
693,2017-11-29,0.015042979942693343
694,2017-11-30,-0.00981935840468791
695,2017-12-01,-0.006540551529079016
696,2017-12-04,0.0020953204120831145
697,2017-12-05,-0.0018752301397885597
698,2017-12-06,-0.0018745739604635213
699,2017-12-07,0.01556886200908699
700,2017-12-08,0.0
701,2017-12-11,-0.0015264586419006453
702,2017-12-12,0.027593306550729065
703,2017-12-13,-0.015088691509058326
704,2017-12-14,-0.005541528220680512
705,2017-12-15,0.007064726542224947
706,2017-12-18,0.00794174400962514
707,2017-12-19,-0.013725489971805775
708,2017-12-20,-0.012155091784574657
709,2017-12-21,0.015326318391562248
710,2017-12-22,-0.007258080645161295
711,2017-12-26,-0.006016243902439024
712,2017-12-27,-0.002454942797215788
713,2017-12-28,0.004424053816550171
714,2017-12-29,-0.012853905187990707
715,2018-01-02,0.0008191185973277882
716,2018-01-03,0.005553740516926752
717,2018-01-04,0.005647015166182696
718,2018-01-05,-0.00015930529507032583
719,2018-01-08,-0.0098946536865624
720,2018-01-09,-0.0006420706363092658
721,2018-01-10,0.010243261843790062
722,2018-01-11,-0.010055050744538822
723,2018-01-12,-0.010284841609417074
724,2018-01-16,-0.004618585688507899
725,2018-01-17,0.016388274188966573
726,2018-01-18,0.0012525755636852343
727,2018-01-19,0.0010911768950528746
728,2018-01-22,0.011406296874999944
729,2018-01-23,0.002798942708721696
730,2018-01-24,0.008160215927338692
731,2018-01-25,-0.0007609589388565052
732,2018-01-26,0.0006070875794064548
733,2018-01-29,0.000608102776042753
734,2018-01-30,-0.0022925416475623283
735,2018-01-31,0.007813727952216699
736,2018-02-01,0.0021416397976913525
737,2018-02-02,-0.019286728324300374
738,2018-02-05,-0.00919933544805227
739,2018-02-06,0.006501476014760147
740,2018-02-07,0.010537443107436591
741,2018-02-08,-0.033664746776042316
742,2018-02-09,-0.0001780904912378616
743,2018-02-12,0.0024840134406669562
744,2018-02-13,0.03460576106661147
745,2018-02-14,0.02938636229512057
